web_url,snippet,source,keywords,pub_date,word_count,headline.main,headline.kicker,headline.content_kicker,headline.print_headline,headline.name,headline.seo,headline.sub,byline.original,byline.organization,title,release_date,runtime,genres,spoken_languages,production_countries
https://www.nytimes.com/2023/06/20/movies/sublime-review.html,"A teenager dreams of pop songs, and his best friend, in Mariano Biasin’s tender gay coming-of-age drama.",The New York Times,"subject: Movies;creative_works: Sublime (Movie);persons: Biasin, Mariano;",2023-06-20T17:48:07+0000,266,"‘Sublime’ Review: Two Boys, One in Love",,,Sublime,,,,By Erik Piepenburg,,‘Sublime’ Review,,,nan,nan,nan
https://www.nytimes.com/2018/01/18/movies/kangaroo-a-love-hate-story-review.html,"The documentary looks at the mass killings of kangaroos for pet-food companies, leather processors and ranchers in Australia.",The New York Times,"creative_works: Kangaroo: A Love-Hate Story (Movie);subject: Kangaroos;subject: Animal Abuse, Rights and Welfare;persons: McIntyre Clere, Kate;persons: McIntyre, Mick;subject: Documentary Films and Programs;glocations: Australia;",2018-01-18T12:00:23+0000,263,Review: ‘Kangaroo: A Love-Hate Story’ Exposes a Wildlife Massacre,,,Kangaroo: A Love-Hate Story,,,,By Ken Jaworowski,,Review: ‘Kangaroo: A Love-Hate Story’ Exposes a Wildlife Massacre,,,nan,nan,nan
https://www.nytimes.com/1991/10/11/movies/short-order-cookery-and-dreams-of-love.html,"Short-order cookery, dreams of love. Warm and bustling.",The New York Times,subject: MOTION PICTURES;subject: REVIEW;creative_works: Frankie and Johnny (Movie);,1991-10-11T05:00:00+0000,1117,Short-Order Cookery And Dreams of Love,,,Short-Order Cookery And Dreams of Love,,,,By Janet Maslin,,Short-Order Cookery And Dreams of Love,,,nan,nan,nan
https://www.nytimes.com/1989/07/12/movies/review-film-it-s-harry-loves-sally-in-a-romance-of-new-yorkers-and-neuroses.html,Rob Reiner’s take on romantically bruised New Yorkers. Ryan’s fake orgasm is still funny.,The New York Times,subject: Reviews;subject: MOTION PICTURES;creative_works: WHEN HARRY MET SALLY...(MOVIE);,1989-07-12T05:00:00+0000,942,Review/Film; It's Harry  [ Loves ]  Sally in a Romance Of New Yorkers and Neuroses,,,Review/Film; It's Harry  [ Loves ]  Sally in a Romance Of New Yorkers and Neuroses,,,,By Caryn James,,Review/Film; It's Harry  [ Loves ]  Sally in a Romance Of New Yorkers and Neuroses,,,nan,nan,nan
https://www.nytimes.com/2013/09/20/movies/jewtopia-a-comedy-directed-by-bryan-fogel.html,"In “Jewtopia,” a young man asks a childhood friend to help him “act Jewish” so he can romance the girl of his dreams.",The New York Times,"subject: Movies;persons: Sergei, Ivan;creative_works: Jewtopia (Movie);persons: Fogel, Bryan;",2013-09-19T23:33:15+0000,272,Love’s Eternal Masquerade,Movie Review,,Jewtopia,,,,By David DeWitt,,Love’s Eternal Masquerade,,,nan,nan,nan
https://www.nytimes.com/2019/05/21/movies/the-tomorrow-man-review.html,Blythe Danner and John Lithgow strain to elevate this twee late-life romance.,The New York Times,"subject: Movies;creative_works: The Tomorrow Man (Movie);persons: Danner, Blythe;persons: Lithgow, John;persons: Jones, Noble;",2019-05-21T11:00:01+0000,280,‘The Tomorrow Man’ Review: Love Among the Neuroses,,,"They Whirl, They Twirl, They Tango",,,,By Jeannette Catsoulis,,‘The Tomorrow Man’ Review,,,nan,nan,nan
https://www.nytimes.com/1996/01/12/movies/film-review-equal-opportunity-in-games-of-love.html,Housewife pretends to fall for lesbian. Risque comedy.,The New York Times,subject: MOTION PICTURES;subject: Reviews;creative_works: French Twist (Movie);,1996-01-12T05:00:00+0000,943,FILM REVIEW;Equal Opportunity in Games of Love,FILM REVIEW,,FILM REVIEW;Equal Opportunity in Games of Love,,,,By Janet Maslin,,FILM REVIEW;Equal Opportunity in Games of Love,,,nan,nan,nan
https://www.nytimes.com/2019/11/05/movies/marriage-story-review.html,"Adam Driver and Scarlett Johansson self-consciously uncouple in Noah Baumbach’s tender, stinging tale of divorce.",The New York Times,"subject: Movies;persons: Baumbach, Noah;creative_works: Marriage Story (Movie);persons: Driver, Adam;persons: Johansson, Scarlett;persons: ALDA, ALAN;persons: Dern, Laura;persons: Liotta, Ray;",2019-11-05T19:01:02+0000,1244,‘Marriage Story’ Review: Dance Me to the End of Love,critic’s pick,,"Friendly Split, Shattering Break",,,,By A.O. Scott,,‘Marriage Story’ Review,,,nan,nan,nan
https://www.nytimes.com/2022/11/17/movies/bones-and-all-review.html,Luca Guadagnino’s latest stars Timothée Chalamet and Taylor Russell as young cannibals on the run.,The New York Times,"subject: Movies;creative_works: Bones and All (Movie);persons: Guadagnino, Luca;persons: Chalamet, Timothee (1995- );persons: Russell, Taylor (1994- );",2022-11-17T12:00:06+0000,710,‘Bones and All’ Review: You Eat What You Are,,,"It’s Eat, Prey, Love on a Journey of Self-Discovery",,,,By A.O. Scott,,‘Bones and All’ Review,,,nan,nan,nan
https://www.nytimes.com/2019/08/08/movies/love-anthosa-review.html,"Anton Yelchin, who played Chekov in the J.J. Abrams-produced “Star Trek” films, assembled an eclectic filmography before his death at 27 in 2016.",The New York Times,"subject: Documentary Films and Programs;creative_works: Love, Antosha (Movie);persons: Price, Garret;persons: Yelchin, Anton;",2019-08-08T09:00:10+0000,319,"‘Love, Antosha’ Review: A Heartbreaking Look at an Actor’s Too-Short Life",Critic’s Pick,,"Love, Antosha",,,,By Glenn Kenny,,"‘Love, Antosha’ Review",,,nan,nan,nan
https://www.nytimes.com/2024/02/08/movies/molli-and-max-in-the-future-review.html,This rom-com brings futuristic absurdity and nimble timing to a comfort-food story line of friends turned soul mates.,The New York Times,"subject: Movies;persons: Mamet, Zosia;creative_works: Molli and Max in the Future (Movie);persons: Litwak, Michael Lukk;",2024-02-08T12:00:09+0000,275,"‘Molli and Max in the Future’ Review: Love, Interplanetary Style",Critic’s Pick,,Molli and Max In the Future,,,,By Nicolas Rapold,,‘Molli and Max in the Future’ Review,,,nan,nan,nan
https://www.nytimes.com/2023/05/04/movies/you-can-live-forever-review.html,Religion comes between two girls falling in love in the 1990s in this sweet coming-of-age film bathed in grunge hues.,The New York Times,"subject: Movies;creative_works: You Can Live Forever (Movie);persons: Slutsky, Mark;persons: Watts, Sarah (Film Director);persons: O'Driscoll, Anwen;persons: Laporte, June (Actor);",2023-05-04T11:00:08+0000,294,‘You Can Live Forever’ Review: Do You Love Me Now?,,,You Can Live Forever,,,,By Elisabeth Vincentelli,,‘You Can Live Forever’ Review,,,nan,nan,nan
https://www.nytimes.com/2010/06/18/movies/18iamlove.html,In this soaringly beautiful Italian film nothing holds your gaze as forcefully as Tilda Swinton’s alabaster face.,The New York Times,"subject: Movies;persons: Guadagnino, Luca;persons: Swinton, Tilda;persons: Visconti, Luchino;creative_works: I Am Love (Movie);",2010-06-17T22:40:37+0000,1003,"From Tapestried Villa to Sylvan Glade, Aristocratic Women in Love",Movie Review | 'I Am Love',,"From Tapestried Villa to Sylvan Glade, Aristocratic Women in Love",,,,By Manohla Dargis,,"From Tapestried Villa to Sylvan Glade, Aristocratic Women in Love",,,nan,nan,nan
https://www.nytimes.com/2006/06/23/movies/23drif.html,From the dexterous mind of the Portuguese filmmaker João Pedro Rodrigues comes a head trip through the landscape of desire.,The New York Times,subject: MOTION PICTURES;,2006-06-23T04:00:00+0000,502,A Love Triangle Like No Other in 'Two Drifters' ,Movie Review,,,,,,By Nathan Lee,,A Love Triangle Like No Other in 'Two Drifters' ,,,nan,nan,nan
https://www.nytimes.com/2010/04/02/movies/02greatest.html,Susan Sarandon and Pierce Brosnan play parents grappling with grief and other aftershocks of their son’s death.,The New York Times,"subject: Movies;persons: Sarandon, Susan;persons: Brosnan, Pierce;persons: Johnson, Aaron;persons: Mulligan, Carey;",2010-04-01T22:17:57+0000,746,"Teenager Dies, Leaving Love, and a Life, Behind",Movie Review | 'The Greatest',,"Teenager Dies, Leaving Love, and a Life, Behind",,,,By Stephen Holden,,"Teenager Dies, Leaving Love, and a Life, Behind",,,nan,nan,nan
https://www.nytimes.com/1995/11/17/movies/film-review-of-a-circus-church-and-lesbian-love.html,Circus performer awakens college teacher's homosexuality. Big-tent lyricism with topical flare-ups. Needs a better balancing act.,The New York Times,subject: MOTION PICTURES;subject: Reviews;creative_works: When Night Is Falling (Movie);,1995-11-17T05:00:00+0000,668,"FILM REVIEW;Of a Circus, Church and Lesbian Love",FILM REVIEW,,"FILM REVIEW;Of a Circus, Church and Lesbian Love",,,,By Stephen Holden,,"FILM REVIEW;Of a Circus, Church and Lesbian Love",,,nan,nan,nan
https://www.nytimes.com/2000/01/22/movies/film-review-homage-to-a-poet-who-loved-poland.html,,The New York Times,"persons: Wajda, Andrzej;subject: MOTION PICTURES;subject: Reviews;creative_works: PAN TADEUSZ: THE LAST FORAY IN LITHUANIA (MOVIE);",2000-01-22T05:00:00+0000,609,Homage to a Poet Who Loved Poland,FILM REVIEW,,FILM REVIEW; Homage to a Poet Who Loved Poland,,,,By Lawrence Van Gelder,,Homage to a Poet Who Loved Poland,,,nan,nan,nan
https://www.nytimes.com/1990/09/14/movies/review-film-love-and-pain-among-the-gentry-in-ireland.html,Sad romantic melodrama of strife-torn Ireland. Sincere but stuffed with contrivance.,The New York Times,subject: Reviews;subject: MOTION PICTURES;creative_works: Fools of Fortune (Movie);,1990-09-14T05:00:00+0000,734,Review/Film;   Love and Pain Among the Gentry in Ireland,,,Review/Film;   Love and Pain Among the Gentry in Ireland,,,,By Vincent Canby,,Review/Film;   Love and Pain Among the Gentry in Ireland,,,nan,nan,nan
https://www.nytimes.com/2015/11/16/movies/review-prem-ratan-dhan-payo-a-bollywood-tale-of-a-prince-and-plebe-double.html,Sooraj R. Barjatya’s film stars Salman Khan as a decent and playful fellow who intervenes in the power battles of a royal family.,The New York Times,"subject: Movies;persons: Barjatya, Sooraj R (1964- );persons: Khan, Salman;persons: Kapoor, Sonam;",2015-11-15T22:34:57+0000,363,"Review: ‘Prem Ratan Dhan Payo,’ a Bollywood Tale of a Prince-and-Plebe Double",,,Love and War in a Palace of Mirrors,,,,By Rachel Saltz,,"Review: ‘Prem Ratan Dhan Payo,’ a Bollywood Tale of a Prince-and-Plebe Double",,,nan,nan,nan
https://www.nytimes.com/1991/09/04/movies/review-film-mysticism-and-love-inside-a-hammer-and-sickle.html,,The New York Times,subject: Reviews;subject: MOTION PICTURES;creative_works: SWAN LAKE: THE ZONE (MOVIE);,1991-09-04T05:00:00+0000,803,Review/Film; Mysticism and Love Inside a Hammer and Sickle,,,Review/Film; Mysticism and Love Inside a Hammer and Sickle,,,,By Vincent Canby,,Review/Film; Mysticism and Love Inside a Hammer and Sickle,,,nan,nan,nan
https://www.nytimes.com/2013/10/18/movies/ja-rule-in-im-in-love-with-a-church-girl.html,"The rapper Ja Rule stars as a stylish concert publicist in “I’m in Love With a Church Girl,” written by a pastor who plays a pastor in the film.",The New York Times,subject: Movies;persons: Ja Rule;creative_works: I'm in Love with a Church Girl (Movie);,2013-10-17T23:05:39+0000,271,A Promoter Finds a New Cause: God,Movie Review,,I’m in Love With a Church Girl,,,,By Miriam Bale,,A Promoter Finds a New Cause: God,,,nan,nan,nan
https://www.nytimes.com/2014/02/07/movies/zoe-kazan-plays-disparate-twins-in-the-pretty-one.html,"“The Pretty One” stars Zoe Kazan as a pair of twins, one mousy and insecure, the other vivacious. When the popular twin dies in a car accident, her sister decides to assume her identity.",The New York Times,"subject: Movies;persons: Kazan, Zoe;creative_works: The Pretty One (Movie);persons: LeMarque, Jenee;",2014-02-07T00:05:06+0000,369,"Now They’ll Love Me, a Twin Sister Schemes",Movie Review,,"Now They’ll Love Me, a Twin Sister Schemes",,,,By A.O. Scott,,"Now They’ll Love Me, a Twin Sister Schemes",,,nan,nan,nan
https://www.nytimes.com/2010/10/22/movies/22port.html,Eugène Green’s film “The Portuguese Nun” is infused with a melancholy intensity that is both seductive and strange.,The New York Times,subject: Movies;subject: Nuns;,2010-10-21T21:36:08+0000,759,"On the Streets of Lisbon, Love, Romance and Desire",Movie Review | 'The Portuguese Nun',,"On the Streets of Lisbon, Love, Romance and Desire",,,,By A.O. Scott,,"On the Streets of Lisbon, Love, Romance and Desire",,,nan,nan,nan
https://www.nytimes.com/2018/11/01/movies/theyll-love-me-when-im-dead-review-documentary.html,Morgan Neville’s movie tells the tumultuous behind-the-scenes story of the making and near-unmaking of “The Other Side of the Wind.”,The New York Times,"subject: Documentary Films and Programs;creative_works: They'll Love Me When I'm Dead (Movie);persons: Neville, Morgan;creative_works: The Other Side of the Wind (Movie);persons: Welles, Orson;",2018-11-01T13:56:39+0000,794,Review: ‘They’ll Love Me When I’m Dead’ Documents Orson Welles’s Last Film,,,The Legend Behind The Scenes,,,,By Manohla Dargis,,Review: ‘They’ll Love Me When I’m Dead’ Documents Orson Welles’s Last Film,,,nan,nan,nan
https://www.nytimes.com/2000/03/31/movies/film-review-the-trivially-hip-a-music-geek-s-warped-love-life.html,"Record storeowner's midlife crisis, via Frears. Witty and finely tuned.",The New York Times,"persons: Frears, Stephen;persons: Hornby, Nick;persons: Cusack, John;subject: MOTION PICTURES;subject: Reviews;creative_works: High Fidelity (Movie);",2000-03-31T05:00:00+0000,1140,The Trivially Hip: A Music Geek's Warped Love Life,FILM REVIEW,,FILM REVIEW; The Trivially Hip: A Music Geek's Warped Love Life,,,,By Stephen Holden,,The Trivially Hip: A Music Geek's Warped Love Life,,,nan,nan,nan
https://www.nytimes.com/2021/12/23/movies/a-journal-for-jordan-review.html,The actors Michael B. Jordan and Chanté Adams bring a compelling chemistry to the screen as opposites who fall for each other.,The New York Times,"subject: Movies;creative_works: A Journal for Jordan (Movie);persons: Washington, Denzel;persons: Jordan, Michael B;persons: Adams, Chante;subject: Books and Literature;creative_works: A Journal for Jordan: A Story of Love and Honor (Book);persons: Canedy, Dana;subject: Black People;subject: Blacks;",2021-12-23T18:54:12+0000,505,‘A Journal for Jordan’ Review: Reflections on Love Built and Lost,,,Reflections on Love That’s Built and Lost,,,,By Lisa Kennedy,,‘A Journal for Jordan’ Review,,,nan,nan,nan
https://www.nytimes.com/1994/11/18/movies/film-review-sexism-and-rothbart-as-obstacles-to-love.html,,The New York Times,"persons: Rich, Richard;subject: Reviews;subject: MOTION PICTURES;creative_works: SWAN PRINCESS, THE (MOVIE);",1994-11-18T05:00:00+0000,779,Sexism and Rothbart As Obstacles to Love,FILM REVIEW,,FILM REVIEW; Sexism and Rothbart As Obstacles to Love,,,,By Caryn James,,Sexism and Rothbart As Obstacles to Love,,,nan,nan,nan
https://www.nytimes.com/2011/11/04/movies/another-version-of-star-crossed-love.html,“Cherkess” is a kind of Romeo-and-Juliet story set in Muslim communities.,The New York Times,glocations: Jordan;subject: Movies;,2011-11-04T01:22:13+0000,237,Another Version of Star-Crossed Love,Movie Review | 'Cherkess',,,,,,By Rachel Saltz,,Another Version of Star-Crossed Love,,,nan,nan,nan
https://www.nytimes.com/2017/02/09/movies/review-a-united-kingdom-with-love-that-tested-racial-tolerance.html,"This romance illustrates the struggle for African independence from colonialism, under the shadow of apartheid.",The New York Times,"subject: Movies;creative_works: A United Kingdom (Movie);persons: Oyelowo, David;persons: Pike, Rosamund;persons: Asante, Amma;",2017-02-09T10:00:16+0000,606,Review: ‘A United Kingdom’ With Love That Tested Racial Tolerance,,,Not Your Typical Fairy-Tale Romance,,,,By Glenn Kenny,,Review: ‘A United Kingdom’ With Love That Tested Racial Tolerance,,,nan,nan,nan
https://www.nytimes.com/2007/01/17/movies/17kid.html,"Azazel Jacobs’s unexpectedly beguiling romantic comedy, “The GoodTimesKid,” finds poetry in wordless scenes of observation. ",The New York Times,subject: MOTION PICTURES;,2007-01-17T05:00:00+0000,600,A Father and a Son Tell Their Own Tales of Love and Loss,Movie Review | 'The GoodTimesKid' and 'Two Wrenching Departures',,A Father and a Son Tell Their Own Tales of Love and Loss,,,,By Matt Zoller Seitz,,A Father and a Son Tell Their Own Tales of Love and Loss,,,nan,nan,nan
https://www.nytimes.com/2007/02/09/movies/09mari.html,“Notes on Marie Menken” shines a welcome ray of light on a largely forgotten figure in the American avant-garde film scene. ,The New York Times,subject: MOTION PICTURES;subject: Documentary Films and Programs;,2007-02-09T05:00:00+0000,866,Who’s Afraid of an Artist Who Loved Flowers?,Movie Review | 'Notes on Marie Menken',,Who’s Afraid of an Artist Who Loved Flowers?,,,,By Manohla Dargis,,Who’s Afraid of an Artist Who Loved Flowers?,,,nan,nan,nan
https://www.nytimes.com/2012/03/23/movies/losing-control-a-comedy-by-valerie-weiss.html,"In “Losing Control,” a Harvard doctoral student tries to make life choices using charts and experiments, with expected results.",The New York Times,subject: Movies;,2012-03-22T23:23:18+0000,275,Proof That Science Can’t Find You Love,Movie Review,,Losing Control,,,,By Nicolas Rapold,,Proof That Science Can’t Find You Love,,,nan,nan,nan
https://www.nytimes.com/2003/03/07/movies/cabaret-review-serenading-love-and-life-30-years-after.html,Stephen Holden reviews Maurren McGovern's new act at Feinstein's at the Regency (S),The New York Times,"persons: McGovern, Maureen;subject: Music;subject: Reviews;",2003-03-07T05:00:00+0000,276,"Serenading Love and Life, 30 Years After",CABARET REVIEW,,"CABARET REVIEW; Serenading Love and Life, 30 Years After",,,,By Stephen Holden,,"Serenading Love and Life, 30 Years After",,,nan,nan,nan
https://www.nytimes.com/1999/06/25/movies/tv-weekend-for-the-love-of-money-and-the-risks-of-making-it.html,"Anita Gates reviews Cinemax television movie Rogue Trader, based on Nicholas Leeson's account of his rise and fall in futures trading, which led to collapse of Britain's venerable Barings bank; photo of Ewan McGregor as Leeson; Leeson himself, now...",The New York Times,"glocations: Singapore;organizations: Barings PLC;persons: McGregor, Ewan;persons: Leeson, Nicholas W;subject: Frauds and Swindling;subject: Reviews;subject: Television;subject: Biographical Information;subject: Futures and Options Trading;subject: Stocks and Bonds;subject: Banks and Banking;creative_works: ROGUE TRADER (TV PROGRAM);",1999-06-25T05:00:00+0000,547,For the Love of Money And the Risks of Making It,TV WEEKEND,,TV WEEKEND; For the Love of Money And the Risks of Making It,,,,By Anita Gates,,For the Love of Money And the Risks of Making It,,,nan,nan,nan
https://www.nytimes.com/1994/09/23/movies/film-review-joseph-loves-sarah-so-does-frank-everybody-talking-about-it.html,Self-indulgent love triangle. Snore off.,The New York Times,"persons: Tilly, Meg;persons: Stoltz, Eric;persons: DELL'AMICO, DUANE;persons: KELLY, RORY;subject: Reviews;subject: MOTION PICTURES;creative_works: Sleep With Me (Movie);",1994-09-23T05:00:00+0000,586,"Joseph Loves Sarah and So Does Frank, and Everybody Is Talking About It",FILM REVIEW,,"FILM REVIEW; Joseph Loves Sarah and So Does Frank, and Everybody Is Talking About It",,,,By Caryn James,,"Joseph Loves Sarah and So Does Frank, and Everybody Is Talking About It",,,nan,nan,nan
https://www.nytimes.com/2008/08/16/movies/16bach.html,“Bachna Ae Haseeno” grows more serious and interesting as it contemplates the various permutations of romance in a culture with rapidly changing sexual mores.,The New York Times,subject: MOTION PICTURES;,2008-08-16T14:34:38+0000,337,Love in Transition,Movie Review | 'Bachna Ae Haseeno',,Film in Review,,,,By Rachel Saltz,,Love in Transition,,,nan,nan,nan
https://www.nytimes.com/2017/02/02/movies/sophie-and-the-rising-sun-review.html,"The movie, set in 1941 and based on a novel by Augusta Trobaugh, finds a white woman and an Asian man falling in love, hindered by small-town prejudice.",The New York Times,"subject: Movies;creative_works: Sophie and the Rising Sun (Movie);persons: Martindale, Margo;persons: Nicholson, Julianne;persons: Greenwald, Maggie (1955- );",2017-02-03T00:08:38+0000,455,Review: ‘Sophie and the Rising Sun’ Has Forbidden Love in a Foreboding Time,,,"Forbidden Love, in a Foreboding Time",,,,By Jeannette Catsoulis,,Review: ‘Sophie and the Rising Sun’ Has Forbidden Love in a Foreboding Time,,,nan,nan,nan
https://www.nytimes.com/2002/11/27/movies/film-review-their-love-will-go-on-in-outer-space.html,This cerebral science-fiction film wants to fuse   the mystical intellectual gamesmanship of &quot;2001: A Space Odyssey&quot; with the love-beyond-the-grave romantic schmaltz of &quot;Titanic.&quot; George Clooney is a psychiatrist called to  a s...,The New York Times,"persons: Soderbergh, Steven;persons: Clooney, George;subject: MOTION PICTURES;subject: Reviews;creative_works: Solaris (Movie);",2002-11-27T05:00:00+0000,1125,Their Love Will Go On In Outer Space,FILM REVIEW,,FILM REVIEW; Their Love Will Go On In Outer Space,,,,BY Stephen Holden,,Their Love Will Go On In Outer Space,,,nan,nan,nan
https://www.nytimes.com/2010/11/24/movies/24love.html,Jake Gyllenhaal and Anne Hathaway star in a romantic comedy set in the dawning of the age of Viagra.,The New York Times,"subject: Movies;persons: Gyllenhaal, Jake;persons: Hathaway, Anne;persons: Zwick, Edward;persons: Platt, Oliver;persons: Azaria, Hank;persons: Clayburgh, Jill;",2010-11-23T23:19:38+0000,1124,A Young Viagra Salesman Sees Lust Turn Into Love,Movie Review | 'Love & Other Drugs',,A Young Viagra Salesman Sees Lust Turn Into Love,,,,By A.O. Scott,,A Young Viagra Salesman Sees Lust Turn Into Love,,,nan,nan,nan
https://www.nytimes.com/1988/10/02/movies/home-video-new-releases-loved-ones.html,,The New York Times,subject: Recordings (Video);subject: MOTION PICTURES;subject: Reviews;subject: CASSETTES;creative_works: Gates of Heaven (Movie);,1988-10-02T05:00:00+0000,310,Loved Ones,HOME VIDEO/NEW RELEASES,,HOME VIDEO/NEW RELEASES; Loved Ones,,,,By Walter Goodman,,Loved Ones,,,nan,nan,nan
https://www.nytimes.com/2007/11/16/movies/16chol.html,“Love in the Time of Cholera” is faithful to the outline of the novel but emotionally and spiritually anemic.,The New York Times,"subject: MOTION PICTURES;persons: Newell, Mike;persons: Harwood, Ronald;persons: Bardem, Javier;persons: Bratt, Benjamin;",2007-11-16T05:00:00+0000,1006,"50 Years and 600 Women Later, True Love",Movie Review | 'Love in the Time of Cholera',,"50 Years and 600 Women Later, True Love",,,,By Stephen Holden,,"50 Years and 600 Women Later, True Love",,,nan,nan,nan
https://www.nytimes.com/1989/09/30/movies/review-film-antiques-dealer-finds-love-and-trouble.html,Disaster trails British ceramics dealer and wife.,The New York Times,"persons: HESSLER, GORDON;subject: MOTION PICTURES;creative_works: GIRL IN A SWING, THE (MOVIE);",1989-09-30T05:00:00+0000,654,Review/Film; Antiques Dealer Finds Love and Trouble,,,Review/Film; Antiques Dealer Finds Love and Trouble,,,,By Caryn James,,Review/Film; Antiques Dealer Finds Love and Trouble,,,nan,nan,nan
https://www.nytimes.com/1984/08/24/movies/screen-love-in-belfast.html,"Beautiful, mournful drama of young love in strife-torn Belfast. Affecting music, too.",The New York Times,subject: Reviews;subject: MOTION PICTURES;creative_works: Cal (Movie);,1984-08-24T05:00:00+0000,522,SCREEN: LOVE IN BELFAST,,,SCREEN: LOVE IN BELFAST,,,,By Janet Maslin,,SCREEN: LOVE IN BELFAST,,,nan,nan,nan
https://www.nytimes.com/2016/12/20/movies/passengers-review-jennifer-lawrence-chris-pratt.html,Jennifer Lawrence stars in this interplanetary romance aboard a mechanically doomed spacecraft making a 120-year voyage.,The New York Times,"creative_works: Passengers (Movie);persons: Lawrence, Jennifer;persons: Pratt, Chris;persons: Sheen, Michael;persons: Tyldum, Morten;subject: Movies;",2016-12-20T22:08:00+0000,792,Review: Two ‘Passengers’ Trapped on a Spaceship Find Love Amid Despair,,,Fasten Your Seat Belts for a 120-Year Ride,,,,By Stephen Holden,,Review: Two ‘Passengers’ Trapped on a Spaceship Find Love Amid Despair,,,nan,nan,nan
https://www.nytimes.com/2009/09/12/movies/12tyler.html,"In “Tyler Perry’s I Can Do Bad All by Myself,” which opened on Friday, Mr. Perry has his moviemaking machine running smoothly, which is to say somewhat predictably.",The New York Times,"subject: Movies;persons: Perry, Tyler;",2009-09-12T01:04:18+0000,571,"Love, Loss, Redemption and a Lot of Singing, Too",Film Review | 'Tyler Perry’s I Can Do Bad All by Myself',,"Love, Loss, Redemption And a Lot of Singing, Too",,,,By Neil Genzlinger,,"Love, Loss, Redemption and a Lot of Singing, Too",,,nan,nan,nan
https://www.nytimes.com/1988/03/25/movies/review-film-alan-alda-and-ann-margret-in-and-out-of-love-in-new-life.html,Love and marriage in the middle years. Pat and predictable.,The New York Times,"persons: ALDA, ALAN;persons: ANN-MARGRET;subject: Reviews;subject: MOTION PICTURES;creative_works: NEW LIFE, A (MOVIE);",1988-03-25T05:00:00+0000,1004,"Review/Film; Alan Alda and Ann-Margret, In and Out of Love in 'New Life'",,,"Review/Film; Alan Alda and Ann-Margret, In and Out of Love in 'New Life'",,,,By Janet Maslin,,"Review/Film; Alan Alda and Ann-Margret, In and Out of Love in 'New Life'",,,nan,nan,nan
https://www.nytimes.com/2000/05/26/movies/film-review-a-woman-of-two-minds-or-two-loves-or-two-cities-or.html,Woman with parallel lives can't tell which one is real. Whiny and unconvincing,The New York Times,"persons: Berliner, Alain;persons: Moore, Demi;persons: Skarsgard, Stellan;subject: MOTION PICTURES;subject: Reviews;creative_works: Passion of Mind (Movie);",2000-05-26T05:00:00+0000,862,A Woman of Two Minds. Or Two Loves. Or Two Cities. Or . . .,FILM REVIEW,,FILM REVIEW; A Woman of Two Minds. Or Two Loves. Or Two Cities. Or . . .,,,,By Elvis Mitchell,,A Woman of Two Minds. Or Two Loves. Or Two Cities. Or . . .,,,nan,nan,nan
https://www.nytimes.com/2007/02/22/movies/23star.html,“Starter for Ten” tackles a lofty subject — the allure of knowledge — with down-to-earth charm.,The New York Times,subject: MOTION PICTURES;,2007-02-22T16:33:00+0000,347,Multiple Choice Love Quiz,Movie Review | 'Starter for Ten',,,,,,By Jeannette Catsoulis,,Multiple Choice Love Quiz,,,nan,nan,nan
https://www.nytimes.com/2021/06/03/movies/undine-review.html,"Paula Beer and Franz Rogowski, who made an impression in 2019’s “Transit,” are reunited by the director Christian Petzold for this adaptation of a European myth.",The New York Times,"subject: Movies;persons: Petzold, Christian;persons: Rogowski, Franz;creative_works: Undine (Movie);persons: Beer, Paula (1995- );",2021-06-03T11:00:08+0000,535,‘Undine’ Review: Love In and Out of the Water,Critic’s Pick,,She’s Like a Sprite Out of Water,,,,By Glenn Kenny,,‘Undine’ Review,,,nan,nan,nan
https://www.nytimes.com/2009/03/27/movies/27sher.html,"“Guest of Cindy Sherman” is at once a fascinating behind-the-scenes glimpse, bittersweet autobiography and witty trip down art-world memory lane.",The New York Times,"subject: Movies;persons: Sherman, Cindy;subject: Documentary Films and Programs;",2009-03-27T00:24:34+0000,281,For the Love of Art,Movie Review | 'Guest of Cindy Sherman',,,,,,By Nathan Lee,,For the Love of Art,,,nan,nan,nan
https://www.nytimes.com/2022/09/01/movies/waiting-for-bojangles-review-endless-love.html,"Set in Paris in the 1960s, the film tells the story of two irrepressible lovers, and their young son, whose tale turns tragic.",The New York Times,"subject: Movies;persons: Bourdeaut, Olivier;creative_works: Waiting for Bojangles (Movie);persons: Roinsard, Regis;",2022-09-01T11:00:06+0000,267,‘Waiting for Bojangles’ Review: Endless Love,,,Waiting for Bojangles,,,,By Calum Marsh,,‘Waiting for Bojangles’ Review,,,nan,nan,nan
https://www.nytimes.com/1985/10/27/movies/eleni-enshrines-on-film-a-mother-s-legacy-of-love.html,,The New York Times,"glocations: Greece;persons: Gage, Nicholas;subject: MOTION PICTURES;subject: Civil War and Guerrilla Warfare;creative_works: ELENI (BOOK);creative_works: Eleni (Movie);",1985-10-27T05:00:00+0000,2029,'ELENI' ENSHRINES ON FILM A MOTHER'S LEGACY OF LOVE,,,'ELENI' ENSHRINES ON FILM A MOTHER'S LEGACY OF LOVE,,,,By Nina Darnton,,'ELENI' ENSHRINES ON FILM A MOTHER'S LEGACY OF LOVE,,,nan,nan,nan
